Angle: 55.2 Distance: 3.00506e-311 Time: 1000
Angle: 55.3 Distance: 3.0051e-311 Time: 1000
Angle: 55.4 Distance: 3.00506e-311 Time: 1000
Angle: 55.5 Distance: 3.0051e-311 Time: 1000
Angle: 55.6 Distance: 3.0051e-311 Time: 1000
Angle: 55.7 Distance: 3.0051e-311 Time: 1000
Angle: 55.8 Distance: 3.00511e-311 Time: 1000
Angle: 55.9 Distance: 3.00511e-311 Time: 1000
Angle: 56 Distance: 3.00506e-311 Time: 1000
Angle: 56.1 Distance: 3.00511e-311 Time: 1000
Angle: 56.2 Distance: 3.0051e-311 Time: 1000
Angle: 56.3 Distance: 3.0051e-311 Time: 1000
Angle: 56.4 Distance: 3.0051e-311 Time: 1000
Angle: 56.5 Distance: 3.00511e-311 Time: 1000
Angle: 56.6 Distance: 3.00511e-311 Time: 1000
Angle: 56.7 Distance: 3.00511e-311 Time: 1000
Angle: 56.8 Distance: 3.0051e-311 Time: 1000
Angle: 56.9 Distance: 3.0051e-311 Time: 1000
Angle: 57 Distance: 3.0051e-311 Time: 1000
Angle: 57.1 Distance: 3.00511e-311 Time: 1000
Angle: 57.2 Distance: 3.00511e-311 Time: 1000
Angle: 57.3 Distance: 3.0051e-311 Time: 1000
Angle: 57.4 Distance: 3.0051e-311 Time: 1000
Angle: 57.5 Distance: 3.00506e-311 Time: 1000
Angle: 57.6 Distance: 3.00506e-311 Time: 1000
Angle: 57.7 Distance: 3.00511e-311 Time: 1000
Angle: 57.8 Distance: 3.00511e-311 Time: 1000
Angle: 57.9 Distance: 3.00511e-311 Time: 1000
Angle: 58 Distance: 3.00511e-311 Time: 1000
Angle: 58.1 Distance: 3.0051e-311 Time: 1000
Angle: 58.2 Distance: 3.0051e-311 Time: 1000
Angle: 58.3 Distance: 3.0051e-311 Time: 1000
Angle: 58.4 Distance: 3.0051e-311 Time: 1000
Angle: 58.5 Distance: 3.00511e-311 Time: 1000
Angle: 58.6 Distance: 3.00511e-311 Time: 1000
Angle: 58.7 Distance: 3.00506e-311 Time: 1000
Angle: 58.8 Distance: 3.00506e-311 Time: 1000
Angle: 58.9 Distance: 3.00511e-311 Time: 1000
Angle: 59 Distance: 3.00511e-311 Time: 1000
Angle: 59.1 Distance: 3.00511e-311 Time: 1000
Angle: 59.2 Distance: 3.00506e-311 Time: 1000
Angle: 59.3 Distance: 3.0051e-311 Time: 1000
Angle: 59.4 Distance: 3.00506e-311 Time: 1000
Angle: 59.5 Distance: 3.00511e-311 Time: 1000
Angle: 59.6 Distance: 3.0051e-311 Time: 1000
Angle: 59.7 Distance: 3.0051e-311 Time: 1000
Angle: 59.8 Distance: 3.0051e-311 Time: 1000
Angle: 59.9 Distance: 3.00506e-311 Time: 1000

Overall ======================================
Best angle: 41.9 Best distance: 3.00511e-311
